Immunological,Plateletcrit (three-way meta),1
Immunological,Plateletcrit (two-way meta),1
Immunological,Red cell distribution width (three-way meta),6
Immunological,Red cell distribution width (two-way meta),6
Immunological,Reticulocyte count (three-way meta),1
Immunological,Reticulocyte fraction of red cells (three-way meta),1
Immunological,Reticulocyte fraction of red cells (two-way meta),1
Immunological,Sum basophil neutrophil count (three-way meta),4
Immunological,Sum basophil neutrophil count (two-way meta),4
Immunological,Sum neutrophil eosinophil count (three-way meta),4
Immunological,Sum neutrophil eosinophil count (two-way meta),4
Immunological,White blood cell count (three-way meta),4
Immunological,White blood cell count (two-way meta),4
Metabolic,Albuminuria,1
Metabolic,Arms-arm fat ratio (female),5
Metabolic,Birth weight of first child (female),1
Metabolic,Body Mass Index,14
Metabolic,Body Mass Index (female),6
Metabolic,Body Mass Index (male),5
Metabolic,Creatine kinase,1
Metabolic,Diagnoses - secondary ICD10: E66 Overweight and obesity,1
Metabolic,Estimated glomerular filtration rate,8
Metabolic,Hip circumference,1
Metabolic,Impedance measures - Arm fat mass (left),1
Metabolic,Impedance measures - Arm fat mass (right),1
Metabolic,Impedance measures - Arm fat percentage (left),1
Metabolic,Impedance measures - Arm fat percentage (right),1
Metabolic,Impedance measures - Arm fat-free mass (left),2
Metabolic,Impedance measures - Arm fat-free mass (right),2
Metabolic,Impedance measures - Arm predicted mass (left),2
Metabolic,Impedance measures - Arm predicted mass (right),2
Metabolic,Impedance measures - Basal metabolic rate,2
Metabolic,Impedance measures - Body Mass Index (BMI),1
Metabolic,Impedance measures - Body fat percentage,1
Metabolic,Impedance measures - Impedance of arm (left),5
Metabolic,Impedance measures - Impedance of arm (right),4
Metabolic,Impedance measures - Impedance of leg (left),2
Metabolic,Impedance measures - Impedance of leg (right),2
Metabolic,Impedance measures - Impedance of whole body,5
Metabolic,Impedance measures - Leg fat mass (left),1
Metabolic,Impedance measures - Leg fat mass (right),1
Metabolic,Impedance measures - Leg fat percentage (left),1
Metabolic,Impedance measures - Leg fat percentage (right),1
Metabolic,Impedance measures - Leg fat-free mass (left),1
Metabolic,Impedance measures - Leg fat-free mass (right),1
Metabolic,Impedance measures - Leg predicted mass (left),1
Metabolic,Impedance measures - Leg predicted mass (right),1
Metabolic,Impedance measures - Trunk fat mass,1
Metabolic,Impedance measures - Trunk fat percentage,1
Metabolic,Impedance measures - Trunk fat-free mass,2
Metabolic,Impedance measures - Trunk predicted mass,2
Metabolic,Impedance measures - Weight,1
Metabolic,Impedance measures - Whole body fat mass,1
Metabolic,Impedance measures - Whole body fat-free mass,2
Metabolic,Impedance measures - Whole body water mass,2
Metabolic,Triglycerides cholesterol,1
Metabolic,Trunk-trunk fat ratio (female),3
Metabolic,Trunk-trunk fat ratio (male),1
Metabolic,Uric acid,1
Metabolic,Waist circumference,1
Metabolic,Waist-hip ratio,1
Metabolic,Waist-hip ratio (adjusted for BMI),4
Metabolic,"Waist-hip ratio (adjusted for BMI, male)",4
Metabolic,Waist-hip ratio (male),1
Metabolic,Weight,1
Muscular,Leg pain on walking,1
Neurological,Corticospinal tract axial diusivities,1
Neurological,Corticospinal tract mean diusivities,1
Neurological,Corticospinal tract radial diusivities,1
Neurological,Frequent insomnia symptoms,2
Neurological,Inferior fronto-occipital fasciculus fractional anisotropy,1
Neurological,Left pallidum,2
Neurological,Pain type(s) experienced in last month: Knee pain,1
Nutritional,Non-oily fish intake,2
Nutritional,Oily fish intake,2
Nutritional,Poultry intake,1
Nutritional,Tea intake,1
Nutritional,Variation in diet,1
Ophthalmological,Central corneal thickness,1
Psychiatric,Autism spectrum disorder,1
Psychiatric,Bipolar disorder,1
Psychiatric,Chronotype,2
Psychiatric,Ever smoked regulary,1
Psychiatric,Morning person (binary),1
Psychiatric,Neuroticism,8
Psychiatric,Neuroticism (MA GWAMA),4
Psychiatric,Neuroticism (univariate),4
Psychiatric,Neuroticism general factor,4
Psychiatric,Sleep duration,3
Psychiatric,Well-being spectrum,3
Psychiatric,Why stopped smoking: Health precaution,1
Reproduction,Age at first birth,1
Reproduction,Age at first birth (female),1
Reproduction,Age at first live birth (female),1
Reproduction,Age at last live birth (female),1
Reproduction,Age first had sexual intercourse,1
Reproduction,Age last used hormone-replacement therapy (HRT) (female),1
Reproduction,Age started hormone-replacement therapy (HRT) (female),1
Reproduction,Age when periods started (menarche) (female),1
Reproduction,Number of live births (female),1
Reproduction,Number of sexual partners,2
Respiratory,Asthma (child-onset),1
Respiratory,FEV1,4
Respiratory,FEV1/FVC ratio,6
Respiratory,PEF,1
Skeletal,Comparative height size at age 10,1
Skeletal,Diagnoses - main ICD10: M17 Osteoarthritis of knee,1
Skeletal,Estimated BMD,6
Skeletal,Estimated bone mineral density from heel ultrasounds,4
Skeletal,Heel bone mineral density,9
Skeletal,Height,5
Skeletal,Sitting height,1
Skeletal,Standing height,2
Skeletal,Systemic Lupus Erythematosus,2
