Immunological,Platelet distribution width (three-way meta),2
Immunological,Platelet distribution width (two-way meta),2
Immunological,Plateletcrit (three-way meta),2
Immunological,Plateletcrit (two-way meta),2
Immunological,Platelets,2
Immunological,Red blood cell count (three-way meta),1
Immunological,Red blood cell count (two-way meta),2
Immunological,Sum basophil neutrophil count (three-way meta),3
Immunological,Sum basophil neutrophil count (two-way meta),3
Immunological,Sum eosinophil basophil count (three-way meta),2
Immunological,Sum eosinophil basophil count (two-way meta),1
Immunological,Sum neutrophil eosinophil count (three-way meta),3
Immunological,Sum neutrophil eosinophil count (two-way meta),3
Immunological,White blood cell count,1
Immunological,White blood cell count (three-way meta),3
Immunological,White blood cell count (two-way meta),3
Metabolic,Activated partial thromboplastin time,8
Metabolic,Alanine aminotransferase,1
Metabolic,Albumin/globulin ratio,1
Metabolic,Blood urea nitrogen,1
Metabolic,Concentration of very small VLDL particles ,1
Metabolic,Creatine kinase,1
Metabolic,Estimated glomerular filtration rate,1
Metabolic,Glycine ,1
Metabolic,Glycine level,2
Metabolic,Glycine level (male),1
Metabolic,Impedance measures - Arm fat percentage (left),1
Metabolic,Impedance measures - Arm fat percentage (right),1
Metabolic,Impedance measures - Arm fat-free mass (left),1
Metabolic,Impedance measures - Arm fat-free mass (right),1
Metabolic,Impedance measures - Arm predicted mass (left),1
Metabolic,Impedance measures - Arm predicted mass (right),1
Metabolic,Impedance measures - Impedance of arm (left),1
Metabolic,Impedance measures - Impedance of arm (right),1
Metabolic,Impedance measures - Trunk fat-free mass,1
Metabolic,Impedance measures - Trunk predicted mass,1
Metabolic,Lactate dehydrogenase,1
Metabolic,Legs-leg fat ratio (female),1
Metabolic,Legs-leg fat ratio (male),1
Metabolic,Low-density-lipoprotein cholesterol,1
Metabolic,Non-albumin protein,1
Metabolic,"Non-cancer illness code, self-reported: high cholesterol",1
Metabolic,"Peptide::Polypeptide::bradykinin, des-arg(9)",1
Metabolic,Phospholipids in very small VLDL ,1
Metabolic,Prothrombin time,2
Metabolic,Serum creatinine,1
Metabolic,Total cholesterol,1
Metabolic,Total cholesterol in IDL ,1
Metabolic,Total lipids in IDL ,1
Metabolic,Total lipids in very small VLDL ,1
Metabolic,Trunk-trunk fat ratio (male),1
Metabolic,"Waist-hip ratio (adjusted for BMI, male)",1
Mortality,Diagnoses - secondary ICD10: Z86 Personal history of certain other diseases,1
Mortality,Diagnoses - secondary ICD10: Z92 Personal history of medical treatment,1
Mortality,Number of self-reported non-cancer illnesses,1
Neurological,Left accumbens area,1
Respiratory,Asthma (child-onset),1
Respiratory,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Hayfever, allergic rhinitis or eczema",1
Respiratory,FEV1,2
Respiratory,PEF,2
Skeletal,Estimated BMD,1
Skeletal,Estimated bone mineral density from heel ultrasounds,1
Skeletal,Heel bone mineral density,1
Skeletal,Height,1
Skeletal,Systemic Lupus Erythematosus,2
Social Interactions,Social support - Leisure/social activities: Religious group,1
