Immunological,Sum basophil neutrophil count (three-way meta),1
Immunological,Sum eosinophil basophil count (three-way meta),1
Immunological,Sum neutrophil eosinophil count (three-way meta),1
Immunological,Sum neutrophil eosinophil count (two-way meta),1
Immunological,White blood cell count,1
Immunological,White blood cell count (three-way meta),1
Immunological,White blood cell count (two-way meta),1
Metabolic,::::X-11491,1
Metabolic,Activated partial thromboplastin time,1
Metabolic,Alanine aminotransferase,1
Metabolic,Albumin/globulin ratio,1
Metabolic,Amino acid::Phenylalanine & tyrosine metabolism::X-11423--O-sulfo-L-tyrosine,1
Metabolic,Blood urea nitrogen,1
Metabolic,Concentration of IDL particles ,1
Metabolic,Concentration of very small VLDL particles ,1
Metabolic,Creatine kinase,1
Metabolic,Glycine ,1
Metabolic,Glycine level,2
Metabolic,Glycine level (male),1
Metabolic,Impedance measures - Arm fat percentage (left),7
Metabolic,Impedance measures - Arm fat percentage (right),7
Metabolic,Impedance measures - Arm fat-free mass (left),7
Metabolic,Impedance measures - Arm fat-free mass (right),7
Metabolic,Impedance measures - Arm predicted mass (left),7
Metabolic,Impedance measures - Arm predicted mass (right),7
Metabolic,Impedance measures - Basal metabolic rate,6
Metabolic,Impedance measures - Body fat percentage,6
Metabolic,Impedance measures - Impedance of arm (left),1
Metabolic,Impedance measures - Impedance of arm (right),1
Metabolic,Impedance measures - Leg fat percentage (left),6
Metabolic,Impedance measures - Leg fat percentage (right),6
Metabolic,Impedance measures - Leg fat-free mass (left),6
Metabolic,Impedance measures - Leg fat-free mass (right),6
Metabolic,Impedance measures - Leg predicted mass (left),6
Metabolic,Impedance measures - Leg predicted mass (right),6
Metabolic,Impedance measures - Trunk fat percentage,5
Metabolic,Impedance measures - Trunk fat-free mass,7
Metabolic,Impedance measures - Trunk predicted mass,7
Metabolic,Impedance measures - Whole body fat-free mass,6
Metabolic,Impedance measures - Whole body water mass,6
Metabolic,Lactate dehydrogenase,1
Metabolic,Legs-leg fat ratio (female),1
Metabolic,Legs-leg fat ratio (male),1
Metabolic,Low-density lipoprotein cholesterol,1
Metabolic,Low-density-lipoprotein cholesterol,1
Metabolic,Non-albumin protein,1
Metabolic,"Non-cancer illness code, self-reported: high cholesterol",1
Metabolic,Peptide::Fibrinogen cleavage peptide::ADSGEGDFXAEGGGVR*,1
Metabolic,Peptide::Fibrinogen cleavage peptide::ADpSGEGDFXAEGGGVR*,1
Metabolic,Phospholipids in very small VLDL ,1
Metabolic,Prothrombin time,6
Metabolic,Total cholesterol,2
Metabolic,Total cholesterol in IDL ,1
Metabolic,Total lipids in IDL ,1
Metabolic,Total lipids in very small VLDL ,1
Metabolic,Trunk-trunk fat ratio (male),1
Metabolic,"Waist-hip ratio (adjusted for BMI, male)",1
Metabolic,Waist-hip ratio (male),1
Mortality,Diagnoses - secondary ICD10: Z86 Personal history of certain other diseases,1
Mortality,Diagnoses - secondary ICD10: Z92 Personal history of medical treatment,1
Neurological,Left accumbens area,1
Respiratory,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Hayfever, allergic rhinitis or eczema",1
Respiratory,FEV1,2
Respiratory,PEF,2
Skeletal,Estimated BMD,1
Skeletal,Estimated bone mineral density from heel ultrasounds,1
Skeletal,Heel bone mineral density,1
Skeletal,Height,7
Skeletal,Sitting height,6
Skeletal,Standing height,6
Social Interactions,Social support - Leisure/social activities: Religious group,1
