Immunological,Eosinophil percentage of granulocytes (three-way meta),2
Immunological,Eosinophil percentage of granulocytes (two-way meta),1
Immunological,Eosinophil percentage of white cells (three-way meta),2
Immunological,Eosinophil percentage of white cells (two-way meta),1
Immunological,Granulocyte count (three-way meta),13
Immunological,Granulocyte count (two-way meta),10
Immunological,Granulocyte percentage of myeloid white cells (three-way meta),1
Immunological,Granulocyte percentage of myeloid white cells (two-way meta),1
Immunological,Hematocrit (three-way meta),2
Immunological,Hematocrit (two-way meta),2
Immunological,Hemoglobin concentration (three-way meta),1
Immunological,Hemoglobin concentration (two-way meta),1
Immunological,High light scatter percentage of red cells (three-way meta),3
Immunological,High light scatter percentage of red cells (two-way meta),4
Immunological,High light scatter reticulocyte count (three-way meta),3
Immunological,High light scatter reticulocyte count (two-way meta),2
Immunological,Immature fraction of reticulocytes (three-way meta),2
Immunological,Immature fraction of reticulocytes (two-way meta),2
Immunological,Lymphocyte count (three-way meta),2
Immunological,Lymphocyte count (two-way meta),1
Immunological,Lymphocyte percentage of white cells (three-way meta),1
Immunological,Mean corpuscular hemoglobin (three-way meta),4
Immunological,Mean corpuscular hemoglobin (two-way meta),1
Immunological,Mean corpuscular volume (three-way meta),6
Immunological,Mean corpuscular volume (two-way meta),4
Immunological,Monocyte count (three-way meta),7
Immunological,Monocyte count (two-way meta),5
Immunological,Monocyte percentage of white cells (three-way meta),1
Immunological,Monocyte percentage of white cells (two-way meta),1
Immunological,Myeloid white cell count (three-way meta),14
Immunological,Myeloid white cell count (two-way meta),11
Immunological,Neutrophil count (three-way meta),12
Immunological,Neutrophil count (two-way meta),9
Immunological,Neutrophil percentage of granulocytes (three-way meta),1
Immunological,Neutrophil percentage of granulocytes (two-way meta),1
Immunological,Neutrophil percentage of white cells (three-way meta),1
Immunological,Platelet count (three-way meta),5
Immunological,Platelet count (two-way meta),5
Immunological,Platelet distribution width (three-way meta),12
Immunological,Platelet distribution width (two-way meta),13
Immunological,Plateletcrit (three-way meta),6
Immunological,Plateletcrit (two-way meta),5
Immunological,Red blood cell count (three-way meta),2
Immunological,Red blood cell count (two-way meta),2
Immunological,Red cell distribution width (three-way meta),11
Immunological,Red cell distribution width (two-way meta),11
Immunological,Reticulocyte count (three-way meta),2
Immunological,Reticulocyte count (two-way meta),2
Immunological,Reticulocyte fraction of red cells (three-way meta),2
Immunological,Reticulocyte fraction of red cells (two-way meta),4
Immunological,Sum basophil neutrophil count (three-way meta),12
Immunological,Sum basophil neutrophil count (two-way meta),9
Immunological,Sum eosinophil basophil count (three-way meta),1
Immunological,Sum eosinophil basophil count (two-way meta),1
Immunological,Sum neutrophil eosinophil count (three-way meta),13
Immunological,Sum neutrophil eosinophil count (two-way meta),9
Immunological,White blood cell count (three-way meta),14
Immunological,White blood cell count (two-way meta),11
Immunological,White blood cells,1
Metabolic,Arms-arm fat ratio (female),15
Metabolic,Arms-arm fat ratio (male),1
Metabolic,Birth weight of first child (female),1
Metabolic,Blood sugar,1
Metabolic,Body Mass Index,49
Metabolic,Body Mass Index (female),17
Metabolic,Body Mass Index (male > 50 yrs),1
Metabolic,Body Mass Index (male),19
Metabolic,Chloride,1
Metabolic,Comparative body size at age 10,2
Metabolic,Diagnoses - secondary ICD10: E66 Overweight and obesity,1
Metabolic,Estimated glomerular filtration rate,13
Metabolic,Extreme obesity (childhood),1
Metabolic,Fasting glucose main effect,1
Metabolic,Free cholesterol in IDL ,1
Metabolic,Free cholesterol in large LDL ,1
Metabolic,HOMA-B,1
Metabolic,High-density lipoprotein cholesterol,2
Metabolic,Hip circumference,5
Metabolic,Impedance measures - Arm fat mass (left),4
Metabolic,Impedance measures - Arm fat mass (right),4
Metabolic,Impedance measures - Arm fat percentage (left),6
Metabolic,Impedance measures - Arm fat percentage (right),6
Metabolic,Impedance measures - Arm fat-free mass (left),6
Metabolic,Impedance measures - Arm fat-free mass (right),6
Metabolic,Impedance measures - Arm predicted mass (left),6
Metabolic,Impedance measures - Arm predicted mass (right),6
Metabolic,Impedance measures - Basal metabolic rate,6
Metabolic,Impedance measures - Body Mass Index (BMI),7
Metabolic,Impedance measures - Body fat percentage,5
Metabolic,Impedance measures - Impedance of arm (left),14
Metabolic,Impedance measures - Impedance of arm (right),11
Metabolic,Impedance measures - Impedance of leg (left),11
Metabolic,Impedance measures - Impedance of leg (right),9
Metabolic,Impedance measures - Impedance of whole body,15
Metabolic,Impedance measures - Leg fat mass (left),5
Metabolic,Impedance measures - Leg fat mass (right),5
Metabolic,Impedance measures - Leg fat percentage (left),6
Metabolic,Impedance measures - Leg fat percentage (right),6
Metabolic,Impedance measures - Leg fat-free mass (left),6
Metabolic,Impedance measures - Leg fat-free mass (right),6
Metabolic,Impedance measures - Leg predicted mass (left),6
Metabolic,Impedance measures - Leg predicted mass (right),7
Metabolic,Impedance measures - Trunk fat mass,5
Metabolic,Impedance measures - Trunk fat percentage,5
Metabolic,Impedance measures - Trunk fat-free mass,7
Metabolic,Impedance measures - Trunk predicted mass,7
Metabolic,Impedance measures - Weight,5
Metabolic,Impedance measures - Whole body fat mass,5
Metabolic,Impedance measures - Whole body fat-free mass,6
Metabolic,Impedance measures - Whole body water mass,6
Metabolic,Legs-leg fat ratio (female),3
Metabolic,Legs-leg fat ratio (male),1
Metabolic,Non-albumin protein,1
Metabolic,"Non-cancer illness code, self-reported: high cholesterol",1
Metabolic,Phospholipids in IDL ,1
Metabolic,Phospholipids in large LDL ,1
Metabolic,Serum creatinine,1
Metabolic,Thin vs extreme obese,1
Metabolic,Total cholesterol in LDL ,1
Metabolic,Total cholesterol in large LDL ,1
Metabolic,Total cholesterol in medium LDL ,1
Metabolic,Total cholesterol in small LDL ,1
Metabolic,Triglycerides cholesterol,1
Metabolic,Trunk-trunk fat ratio (female),5
Metabolic,Trunk-trunk fat ratio (male),2
Metabolic,Waist circumference,5
Metabolic,Waist-hip ratio,4
Metabolic,Waist-hip ratio (adjusted for BMI),13
Metabolic,"Waist-hip ratio (adjusted for BMI, female)",2
Metabolic,"Waist-hip ratio (adjusted for BMI, male)",10
Metabolic,Waist-hip ratio (female),3
Metabolic,Waist-hip ratio (male),2
Metabolic,Weight,5
Mortality,"Long-standing illness, disability or infirmity",1
Mortality,Number of self-reported non-cancer illnesses,1
Neoplasms,BRCA1/2-negative breast cancer,1
Neurological,3rd ventricle,1
Neurological,Anterior corona radiata fractional anisotropy,1
Neurological,Frequent insomnia symptoms,2
Neurological,Inferior fronto-occipital fasciculus fractional anisotropy,3
Neurological,Inferior fronto-occipital fasciculus radial diusivities,1
Neurological,Insomnia,1
Neurological,Left caudate,2
Neurological,Left middle temporal,1
Neurological,Pain type(s) experienced in last month: Knee pain,2
Neurological,Pain type(s) experienced in last month: Neck or shoulder pain,1
Neurological,Sleeplessness / insomnia,2
Nutritional,Bread type: White,1
Nutritional,Bread type: Wholemeal or wholegrain,1
Nutritional,"Cereal type: Oat cereal (e.g. Ready Brek, porridge)",1
Nutritional,Cheese intake,2
Nutritional,"Coffee type: Ground coffee (include espresso, filter etc)",1
Nutritional,Major dietary changes in the last 5 years,1
Nutritional,Milk type used: Skimmed,1
Nutritional,"Never eat eggs, dairy, wheat, sugar: I eat all of the above",1
Nutritional,"Never eat eggs, dairy, wheat, sugar: Sugar or foods/drinks containing sugar",1
Nutritional,Non-oily fish intake,4
Nutritional,Oily fish intake,7
Nutritional,Pork intake,1
Nutritional,Poultry intake,4
Ophthalmological,Age-related Macular Degeneration,1
Psychiatric,Anxiety/tension factors,1
Psychiatric,Autism spectrum disorder,1
Psychiatric,Average weekly beer plus cider intake,1
Psychiatric,Bipolar disorder,1
Psychiatric,Chronotype,9
Psychiatric,Chronotype (continuous),1
Psychiatric,Cigarettes per day,2
Psychiatric,Drinks per week,2
Psychiatric,Happiness and subjective well-being - General happiness with own health,1
Psychiatric,Long sleep,1
Psychiatric,Morning person (binary),5
Psychiatric,Morning/evening person (chronotype),2
Psychiatric,Morningness,2
Psychiatric,Neuroticism,19
Psychiatric,Neuroticism (MA GWAMA),9
Psychiatric,Neuroticism (univariate),10
Psychiatric,Neuroticism general factor,9
Psychiatric,Neuroticism score,1
Psychiatric,Schizophrenia,5
Psychiatric,Schizophrenia vs Bipolar disorder,2
Psychiatric,Schizophrenia/Bipolar disorder,2
Psychiatric,Sensitivity / hurt feelings,1
Psychiatric,Sensitivity / hurt feelings (HURT),1
Psychiatric,Short sleep,1
Psychiatric,Sleep duration,8
Psychiatric,Sleep duration (mean),1
Psychiatric,Sleep sedentary (conditioning sex and BMI),2
Psychiatric,Well-being spectrum,9
Psychiatric,Why stopped smoking: Health precaution,2
Psychiatric,Worrier / anxious feelings,1
Psychiatric,Worry/vulnerability factors,1
Reproduction,Age at first birth,1
Reproduction,Age at first birth (female),1
Reproduction,Age at first live birth (female),1
Reproduction,Age at last live birth (female),2
Reproduction,Age at menarche,1
Reproduction,Age first had sexual intercourse,1
Reproduction,Age started oral contraceptive pill (female),1
Reproduction,Age when periods started (menarche) (female),2
Reproduction,Number of live births (female),1
Reproduction,Number of pregnancy terminations (female),1
Reproduction,Number of sexual partners,5
Respiratory,"Asthma, hay fever or eczema",1
Respiratory,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Hayfever, allergic rhinitis or eczema",2
Respiratory,Diagnoses - secondary ICD10: J45 Asthma,1
Respiratory,Doctor diagnosed hayfever or allergic rhinitis,2
Respiratory,FEV1,7
Respiratory,FEV1/FVC ratio,10
Respiratory,FVC,5
Respiratory,"Non-cancer illness code, self-reported: hayfever/allergic rhinitis",2
Respiratory,PEF,3
Skeletal,Comparative height size at age 10,1
Skeletal,Diagnoses - main ICD10: M16 Osteoarthritis of hip,1
Skeletal,Diagnoses - main ICD10: M17 Osteoarthritis of knee,2
Skeletal,Estimated BMD,14
Skeletal,Estimated bone mineral density from heel ultrasounds,18
Skeletal,Heel bone mineral density,20
Skeletal,Height,16
Skeletal,"Non-cancer illness code, self-reported: osteoarthritis",1
Skeletal,Sitting height,7
Skeletal,Standing height,8
Skeletal,Systemic Lupus Erythematosus,2
Skeletal,Total body BMD,1
Skeletal,Total body BMD (60 or older),1
Social Interactions,Social support - Leisure/social activities: Religious group,2
